,precision,recall,f1-score,support,lr,bs,epoch
joy,0.0,0.0,0.0,151.0,1e-10,64,5
fear,0.0,0.0,0.0,169.0,1e-10,64,5
shame,0.0,0.0,0.0,157.0,1e-10,64,5
disgust,0.14137483787289234,0.7124183006535948,0.23593073593073594,153.0,1e-10,64,5
guilt,0.0,0.0,0.0,157.0,1e-10,64,5
anger,0.13392857142857142,0.2980132450331126,0.18480492813141683,151.0,1e-10,64,5
sadness,0.0,0.0,0.0,169.0,1e-10,64,5
accuracy,0.13911472448057813,0.13911472448057813,0.13911472448057813,0.13911472448057813,1e-10,64,5
macro avg,0.03932905847163769,0.14434736366952963,0.06010509486602183,1107.0,1e-10,64,5
weighted avg,0.03780809799482097,0.13911472448057813,0.05781657339227329,1107.0,1e-10,64,5
