,precision,recall,f1-score,support,lr,bs,epoch
joy,0.08928571428571429,0.033112582781456956,0.04830917874396135,151.0,1e-10,64,11
fear,0.0,0.0,0.0,169.0,1e-10,64,11
shame,0.0,0.0,0.0,157.0,1e-10,64,11
disgust,0.0,0.0,0.0,153.0,1e-10,64,11
guilt,0.13986679352997144,0.9363057324840764,0.24337748344370858,157.0,1e-10,64,11
anger,0.0,0.0,0.0,151.0,1e-10,64,11
sadness,0.0,0.0,0.0,169.0,1e-10,64,11
accuracy,0.13730803974706413,0.13730803974706413,0.13730803974706413,0.13730803974706413,1e-10,64,11
macro avg,0.032736072545097965,0.13848833075221906,0.041669523169667134,1107.0,1e-10,64,11
weighted avg,0.032015564084325536,0.13730803974706413,0.041106550037037407,1107.0,1e-10,64,11
