,precision,recall,f1-score,support,lr,bs,epoch
joy,0.08333333333333333,0.013245033112582781,0.022857142857142857,151.0,1e-10,32,9
fear,0.0,0.0,0.0,169.0,1e-10,32,9
shame,0.0,0.0,0.0,157.0,1e-10,32,9
disgust,0.13665743305632502,0.9673202614379085,0.2394822006472492,153.0,1e-10,32,9
guilt,0.0,0.0,0.0,157.0,1e-10,32,9
anger,0.0,0.0,0.0,151.0,1e-10,32,9
sadness,0.0,0.0,0.0,169.0,1e-10,32,9
accuracy,0.13550135501355012,0.13550135501355012,0.13550135501355012,0.13550135501355012,1e-10,32,9
macro avg,0.03142725234137977,0.14008075636435588,0.03747704907205601,1107.0,1e-10,32,9
weighted avg,0.030254670813867263,0.13550135501355012,0.03621698759752276,1107.0,1e-10,32,9
