,precision,recall,f1-score,support,lr,bs,epoch
joy,0.15384615384615385,0.07947019867549669,0.10480349344978167,151.0,1e-10,32,11
fear,0.0,0.0,0.0,169.0,1e-10,32,11
shame,0.14091350826044705,0.9235668789808917,0.2445193929173693,157.0,1e-10,32,11
disgust,0.0,0.0,0.0,153.0,1e-10,32,11
guilt,0.0,0.0,0.0,157.0,1e-10,32,11
anger,0.0,0.0,0.0,151.0,1e-10,32,11
sadness,0.0,0.0,0.0,169.0,1e-10,32,11
accuracy,0.14182475158084915,0.14182475158084915,0.14182475158084915,0.14182475158084915,1e-10,32,11
macro avg,0.04210852315808584,0.14329101109376977,0.04990326948102157,1107.0,1e-10,32,11
weighted avg,0.040970361361932627,0.14182475158084915,0.04897459096562241,1107.0,1e-10,32,11
