,precision,recall,f1-score,support,lr,bs,epoch
joy,0.13640469738030714,1.0,0.2400635930047695,151.0,0.08750000001250001,16,1
fear,0.0,0.0,0.0,169.0,0.08750000001250001,16,1
shame,0.0,0.0,0.0,157.0,0.08750000001250001,16,1
disgust,0.0,0.0,0.0,153.0,0.08750000001250001,16,1
guilt,0.0,0.0,0.0,157.0,0.08750000001250001,16,1
anger,0.0,0.0,0.0,151.0,0.08750000001250001,16,1
sadness,0.0,0.0,0.0,169.0,0.08750000001250001,16,1
accuracy,0.13640469738030714,0.13640469738030714,0.13640469738030714,0.13640469738030714,0.08750000001250001,16,1
macro avg,0.019486385340043877,0.14285714285714285,0.03429479900068136,1107.0,0.08750000001250001,16,1
weighted avg,0.01860624146741317,0.13640469738030714,0.0327458017558448,1107.0,0.08750000001250001,16,1
