,precision,recall,f1-score,support,lr,bs,epoch
joy,0.30985915492957744,0.1456953642384106,0.19819819819819817,151.0,0.01250000008749999,32,13
fear,0.6190476190476191,0.23076923076923078,0.33620689655172414,169.0,0.01250000008749999,32,13
shame,0.0,0.0,0.0,157.0,0.01250000008749999,32,13
disgust,0.1459403905447071,0.9281045751633987,0.25222024866785087,153.0,0.01250000008749999,32,13
guilt,0.0,0.0,0.0,157.0,0.01250000008749999,32,13
anger,0.0,0.0,0.0,151.0,0.01250000008749999,32,13
sadness,0.0,0.0,0.0,169.0,0.01250000008749999,32,13
accuracy,0.18337850045167117,0.18337850045167117,0.18337850045167117,0.18337850045167117,0.01250000008749999,32,13
macro avg,0.15354959493170053,0.1863670243101486,0.11237504905968189,1107.0,0.01250000008749999,32,13
weighted avg,0.15694368542615536,0.18337850045167117,0.11322185319905194,1107.0,0.01250000008749999,32,13
