,precision,recall,f1-score,support,lr,bs,epoch
joy,0.33249370277078083,0.8741721854304636,0.4817518248175182,151.0,0.01250000008749999,16,3
fear,0.0,0.0,0.0,169.0,0.01250000008749999,16,3
shame,0.0,0.0,0.0,157.0,0.01250000008749999,16,3
disgust,0.1536050156739812,0.6405228758169934,0.24778761061946902,153.0,0.01250000008749999,16,3
guilt,0.0,0.0,0.0,157.0,0.01250000008749999,16,3
anger,0.0,0.0,0.0,151.0,0.01250000008749999,16,3
sadness,0.1388888888888889,0.05917159763313609,0.08298755186721991,169.0,0.01250000008749999,16,3
accuracy,0.21680216802168023,0.21680216802168023,0.21680216802168023,0.21680216802168023,0.01250000008749999,16,3
macro avg,0.08928394390480728,0.22483809412579903,0.11607528390060104,1107.0,0.01250000008749999,16,3
weighted avg,0.08778711719849075,0.21680216802168023,0.112629562997095,1107.0,0.01250000008749999,16,3
