,precision,recall,f1-score,support,lr,bs,epoch
joy,0.0,0.0,0.0,151.0,1e-10,16,9
fear,0.0,0.0,0.0,169.0,1e-10,16,9
shame,0.0,0.0,0.0,157.0,1e-10,16,9
disgust,0.0,0.0,0.0,153.0,1e-10,16,9
guilt,0.0,0.0,0.0,157.0,1e-10,16,9
anger,0.13574660633484162,0.9933774834437086,0.23885350318471335,151.0,1e-10,16,9
sadness,0.0,0.0,0.0,169.0,1e-10,16,9
accuracy,0.13550135501355012,0.13550135501355012,0.13550135501355012,0.13550135501355012,1e-10,16,9
macro avg,0.0193923723335488,0.14191106906338694,0.034121929026387623,1107.0,1e-10,16,9
weighted avg,0.018516474757507756,0.13550135501355012,0.03258073982013705,1107.0,1e-10,16,9
