,precision,recall,f1-score,support,lr,bs,epoch
joy,0.0,0.0,0.0,151.0,1e-10,32,3
fear,0.0,0.0,0.0,169.0,1e-10,32,3
shame,0.0,0.0,0.0,157.0,1e-10,32,3
disgust,0.1310734463276836,0.7581699346405228,0.22350674373795762,153.0,1e-10,32,3
guilt,0.0,0.0,0.0,157.0,1e-10,32,3
anger,0.13122171945701358,0.19205298013245034,0.15591397849462366,151.0,1e-10,32,3
sadness,0.0,0.0,0.0,169.0,1e-10,32,3
accuracy,0.13098464317976513,0.13098464317976513,0.13098464317976513,0.13098464317976513,1e-10,32,3
macro avg,0.037470737969242454,0.13574613068185332,0.05420296031894018,1107.0,1e-10,32,3
weighted avg,0.03601510110762841,0.13098464317976513,0.05215857501770162,1107.0,1e-10,32,3
