,precision,recall,f1-score,support,lr,bs,epoch
joy,0.0,0.0,0.0,151.0,1e-10,32,11
fear,0.0,0.0,0.0,169.0,1e-10,32,11
shame,0.0,0.0,0.0,157.0,1e-10,32,11
disgust,0.0,0.0,0.0,153.0,1e-10,32,11
guilt,0.0,0.0,0.0,157.0,1e-10,32,11
anger,0.0,0.0,0.0,151.0,1e-10,32,11
sadness,0.15294117647058825,1.0,0.2653061224489796,169.0,1e-10,32,11
accuracy,0.15266485998193316,0.15266485998193316,0.15266485998193316,0.15266485998193316,1e-10,32,11
macro avg,0.02184873949579832,0.14285714285714285,0.037900874635568516,1107.0,1e-10,32,11
weighted avg,0.023348743291354484,0.15266485998193316,0.040502922036023084,1107.0,1e-10,32,11
