,precision,recall,f1-score,support,lr,bs,epoch
joy,0.0,0.0,0.0,151.0,1e-10,32,1
fear,0.0,0.0,0.0,169.0,1e-10,32,1
shame,0.0,0.0,0.0,157.0,1e-10,32,1
disgust,0.14084507042253522,0.13071895424836602,0.13559322033898305,153.0,1e-10,32,1
guilt,0.14196891191709846,0.8726114649681529,0.24420677361853838,157.0,1e-10,32,1
anger,0.0,0.0,0.0,151.0,1e-10,32,1
sadness,0.0,0.0,0.0,169.0,1e-10,32,1
accuracy,0.14182475158084915,0.14182475158084915,0.14182475158084915,0.14182475158084915,1e-10,32,1
macro avg,0.04040199747709052,0.14333291703093126,0.054257141993931626,1107.0,1e-10,32,1
weighted avg,0.039601097511863005,0.14182475158084915,0.053375091391124604,1107.0,1e-10,32,1
