,precision,recall,f1-score,support,lr,bs,epoch
joy,0.0,0.0,0.0,151.0,1e-10,16,5
fear,0.0,0.0,0.0,169.0,1e-10,16,5
shame,0.12217194570135746,0.34394904458598724,0.18030050083472451,157.0,1e-10,16,5
disgust,0.0,0.0,0.0,153.0,1e-10,16,5
guilt,0.14437689969604864,0.6050955414012739,0.23312883435582823,157.0,1e-10,16,5
anger,0.0,0.0,0.0,151.0,1e-10,16,5
sadness,0.2857142857142857,0.011834319526627219,0.022727272727272728,169.0,1e-10,16,5
accuracy,0.13640469738030714,0.13640469738030714,0.13640469738030714,0.13640469738030714,1e-10,16,5
macro avg,0.07889473301595597,0.13726841507341261,0.062308086845403635,1107.0,1e-10,16,5
weighted avg,0.08142175520605875,0.13640469738030714,0.06210416866831606,1107.0,1e-10,16,5
