,precision,recall,f1-score,support,lr,bs,epoch
joy,0.27522935779816515,0.1986754966887417,0.23076923076923075,151.0,0.01250000008749999,16,5
fear,0.3888888888888889,0.3727810650887574,0.3806646525679758,169.0,0.01250000008749999,16,5
shame,0.0,0.0,0.0,157.0,0.01250000008749999,16,5
disgust,0.1680327868852459,0.5359477124183006,0.25585023400936036,153.0,0.01250000008749999,16,5
guilt,0.0,0.0,0.0,157.0,0.01250000008749999,16,5
anger,0.1732283464566929,0.2913907284768212,0.21728395061728395,151.0,0.01250000008749999,16,5
sadness,0.8085106382978723,0.44970414201183434,0.5779467680608366,169.0,0.01250000008749999,16,5
accuracy,0.26648599819331525,0.26648599819331525,0.26648599819331525,0.26648599819331525,0.01250000008749999,16,5
macro avg,0.25912714547526644,0.2640713063834936,0.23750211943209823,1107.0,0.01250000008749999,16,5
weighted avg,0.26719661231299807,0.26648599819331525,0.2428242513812693,1107.0,0.01250000008749999,16,5
