,precision,recall,f1-score,support,lr,bs,epoch
joy,0.5073529411764706,0.45695364238410596,0.4808362369337979,151.0,0.01250000008749999,16,13
fear,0.3089430894308943,0.6745562130177515,0.4237918215613383,169.0,0.01250000008749999,16,13
shame,0.0,0.0,0.0,157.0,0.01250000008749999,16,13
disgust,0.3691275167785235,0.35947712418300654,0.3642384105960265,153.0,0.01250000008749999,16,13
guilt,0.20245398773006135,0.21019108280254778,0.20625000000000002,157.0,0.01250000008749999,16,13
anger,0.22171945701357465,0.32450331125827814,0.26344086021505375,151.0,0.01250000008749999,16,13
sadness,0.8260869565217391,0.33727810650887574,0.4789915966386555,169.0,0.01250000008749999,16,13
accuracy,0.3405600722673893,0.3405600722673893,0.3405600722673893,0.3405600722673893,0.01250000008749999,16,13
macro avg,0.34795484980732333,0.33756564002208084,0.31679270370641033,1107.0,0.01250000008749999,16,13
weighted avg,0.3524587136706645,0.3405600722673893,0.31893944549816405,1107.0,0.01250000008749999,16,13
