,precision,recall,f1-score,support,lr,bs,epoch
joy,0.0,0.0,0.0,151.0,0.0375000000625,64,3
fear,0.5454545454545454,0.03550295857988166,0.06666666666666667,169.0,0.0375000000625,64,3
shame,0.0,0.0,0.0,157.0,0.0375000000625,64,3
disgust,0.1395985401459854,1.0,0.24499599679743797,153.0,0.0375000000625,64,3
guilt,0.0,0.0,0.0,157.0,0.0375000000625,64,3
anger,0.0,0.0,0.0,151.0,0.0375000000625,64,3
sadness,0.0,0.0,0.0,169.0,0.0375000000625,64,3
accuracy,0.14363143631436315,0.14363143631436315,0.14363143631436315,0.14363143631436315,0.0375000000625,64,3
macro avg,0.09786472651436154,0.14792899408284024,0.04452323763772924,1107.0,0.0375000000625,64,3
weighted avg,0.10256584898297555,0.14363143631436315,0.04403889266185608,1107.0,0.0375000000625,64,3
