,precision,recall,f1-score,support,lr,bs,epoch
joy,0.2874251497005988,0.31788079470198677,0.3018867924528302,151.0,0.0375000000625,32,7
fear,0.5769230769230769,0.26627218934911245,0.3643724696356276,169.0,0.0375000000625,32,7
shame,0.5,0.044585987261146494,0.08187134502923976,157.0,0.0375000000625,32,7
disgust,0.1881918819188192,0.6666666666666666,0.2935251798561151,153.0,0.0375000000625,32,7
guilt,0.2108843537414966,0.19745222929936307,0.20394736842105263,157.0,0.0375000000625,32,7
anger,0.319672131147541,0.2582781456953642,0.2857142857142857,151.0,0.0375000000625,32,7
sadness,0.24324324324324326,0.05325443786982249,0.08737864077669903,169.0,0.0375000000625,32,7
accuracy,0.25383920505871727,0.25383920505871727,0.25383920505871727,0.25383920505871727,0.0375000000625,32,7
macro avg,0.3323342623821109,0.2577700644062089,0.2312422974122643,1107.0,0.0375000000625,32,7
weighted avg,0.3348527542792877,0.25383920505871727,0.23022275609087553,1107.0,0.0375000000625,32,7
