,precision,recall,f1-score,support,lr,bs,epoch
joy,0.375,0.23841059602649006,0.291497975708502,151.0,0.08750000001250001,16,3
fear,0.5657894736842105,0.25443786982248523,0.3510204081632653,169.0,0.08750000001250001,16,3
shame,0.17679558011049723,0.20382165605095542,0.1893491124260355,157.0,0.08750000001250001,16,3
disgust,0.17216117216117216,0.6143790849673203,0.2689556509298998,153.0,0.08750000001250001,16,3
guilt,0.21875,0.2229299363057325,0.22082018927444796,157.0,0.08750000001250001,16,3
anger,0.7142857142857143,0.16556291390728478,0.26881720430107525,151.0,0.08750000001250001,16,3
sadness,0.3076923076923077,0.023668639053254437,0.04395604395604395,169.0,0.08750000001250001,16,3
accuracy,0.24299909665763325,0.24299909665763325,0.24299909665763325,0.24299909665763325,0.08750000001250001,16,3
macro avg,0.3614963211334145,0.24617295659050323,0.23348808353703854,1107.0,0.08750000001250001,16,3
weighted avg,0.3618264492572555,0.24299909665763325,0.2320735388878591,1107.0,0.08750000001250001,16,3
