,precision,recall,f1-score,support,lr,bs,epoch
joy,0.3333333333333333,0.271523178807947,0.2992700729927007,151.0,0.01250000008749999,32,13
fear,0.5714285714285714,0.33136094674556216,0.4194756554307116,169.0,0.01250000008749999,32,13
shame,0.7272727272727273,0.050955414012738856,0.09523809523809525,157.0,0.01250000008749999,32,13
disgust,0.18333333333333332,0.7189542483660131,0.2921646746347941,153.0,0.01250000008749999,32,13
guilt,0.3026315789473684,0.1464968152866242,0.19742489270386265,157.0,0.01250000008749999,32,13
anger,0.3111111111111111,0.2781456953642384,0.2937062937062937,151.0,0.01250000008749999,32,13
sadness,0.234375,0.08875739644970414,0.12875536480686695,169.0,0.01250000008749999,32,13
accuracy,0.26648599819331525,0.26648599819331525,0.26648599819331525,0.26648599819331525,0.01250000008749999,32,13
macro avg,0.3804979507752065,0.26945624214754677,0.2465764356447607,1107.0,0.01250000008749999,32,13
weighted avg,0.3823278145971948,0.26648599819331525,0.24646771284345964,1107.0,0.01250000008749999,32,13
