,precision,recall,f1-score,support,lr,bs,epoch
joy,0.3090909090909091,0.33774834437086093,0.32278481012658233,151.0,0.05000000005,32,11
fear,0.5483870967741935,0.30177514792899407,0.38931297709923657,169.0,0.05000000005,32,11
shame,0.16621983914209115,0.39490445859872614,0.2339622641509434,157.0,0.05000000005,32,11
disgust,0.2818181818181818,0.20261437908496732,0.23574144486692014,153.0,0.05000000005,32,11
guilt,0.19742489270386265,0.2929936305732484,0.23589743589743586,157.0,0.05000000005,32,11
anger,0.4,0.2251655629139073,0.288135593220339,151.0,0.05000000005,32,11
sadness,0.2708333333333333,0.07692307692307693,0.11981566820276497,169.0,0.05000000005,32,11
accuracy,0.2601626016260163,0.2601626016260163,0.2601626016260163,0.2601626016260163,0.05000000005,32,11
macro avg,0.31053917898036737,0.26173208577054013,0.2608071705091746,1107.0,0.05000000005,32,11
weighted avg,0.31231380729800895,0.2601626016260163,0.2602783522435932,1107.0,0.05000000005,32,11
