,precision,recall,f1-score,support,lr,bs,epoch
joy,0.3761467889908257,0.271523178807947,0.3153846153846154,151.0,0.0375000000625,16,9
fear,0.5544554455445545,0.33136094674556216,0.41481481481481486,169.0,0.0375000000625,16,9
shame,0.3469387755102041,0.10828025477707007,0.16504854368932037,157.0,0.0375000000625,16,9
disgust,0.18530884808013356,0.7254901960784313,0.2952127659574468,153.0,0.0375000000625,16,9
guilt,0.25735294117647056,0.2229299363057325,0.23890784982935154,157.0,0.0375000000625,16,9
anger,0.43478260869565216,0.1986754966887417,0.2727272727272727,151.0,0.0375000000625,16,9
sadness,0.20454545454545456,0.05325443786982249,0.08450704225352113,169.0,0.0375000000625,16,9
accuracy,0.27009936766034326,0.27009936766034326,0.27009936766034326,0.27009936766034326,0.0375000000625,16,9
macro avg,0.33707583750618497,0.2730734924676153,0.25522898637947755,1107.0,0.0375000000625,16,9
weighted avg,0.33780265983914914,0.27009936766034326,0.25454290507982363,1107.0,0.0375000000625,16,9
