,precision,recall,f1-score,support,lr,bs,epoch
joy,0.0,0.0,0.0,151.0,1e-10,16,11
fear,0.12121212121212122,0.023668639053254437,0.039603960396039604,169.0,1e-10,16,11
shame,0.0,0.0,0.0,157.0,1e-10,16,11
disgust,0.1387337057728119,0.9738562091503268,0.24286878565607173,153.0,1e-10,16,11
guilt,0.0,0.0,0.0,157.0,1e-10,16,11
anger,0.0,0.0,0.0,151.0,1e-10,16,11
sadness,0.0,0.0,0.0,169.0,1e-10,16,11
accuracy,0.13821138211382114,0.13821138211382114,0.13821138211382114,0.13821138211382114,1e-10,16,11
macro avg,0.037135118140704734,0.14250354974336873,0.040353249436015905,1107.0,1e-10,16,11
weighted avg,0.037679408733594134,0.13821138211382114,0.039613363606422466,1107.0,1e-10,16,11
