,precision,recall,f1-score,support,lr,bs,epoch
joy,0.5161290322580645,0.10596026490066225,0.17582417582417584,151.0,0.0625000000375,32,13
fear,1.0,0.01775147928994083,0.03488372093023256,169.0,0.0625000000375,32,13
shame,0.16189111747851004,0.7197452229299363,0.26432748538011697,157.0,0.0625000000375,32,13
disgust,0.38461538461538464,0.032679738562091505,0.06024096385542169,153.0,0.0625000000375,32,13
guilt,0.09302325581395349,0.050955414012738856,0.06584362139917696,157.0,0.0625000000375,32,13
anger,0.35,0.18543046357615894,0.24242424242424243,151.0,0.0625000000375,32,13
sadness,0.15816326530612246,0.1834319526627219,0.16986301369863013,169.0,0.0625000000375,32,13
accuracy,0.1842818428184282,0.1842818428184282,0.1842818428184282,0.1842818428184282,0.0625000000375,32,13
macro avg,0.3805460079245765,0.18513636227632152,0.1447724605017138,1107.0,0.0625000000375,32,13
weighted avg,0.38426629282816,0.1842818428184282,0.14346110256731492,1107.0,0.0625000000375,32,13
