,precision,recall,f1-score,support,lr,bs,epoch
joy,0.37,0.24503311258278146,0.29482071713147406,151.0,0.01250000008749999,16,5
fear,0.4715447154471545,0.3431952662721893,0.3972602739726028,169.0,0.01250000008749999,16,5
shame,0.7,0.044585987261146494,0.08383233532934131,157.0,0.01250000008749999,16,5
disgust,0.17701863354037267,0.7450980392156863,0.28607277289836885,153.0,0.01250000008749999,16,5
guilt,0.3050847457627119,0.11464968152866242,0.16666666666666666,157.0,0.01250000008749999,16,5
anger,0.35294117647058826,0.2781456953642384,0.3111111111111111,151.0,0.01250000008749999,16,5
sadness,0.19230769230769232,0.05917159763313609,0.09049773755656108,169.0,0.01250000008749999,16,5
accuracy,0.25835591689250226,0.25835591689250226,0.25835591689250226,0.25835591689250226,0.01250000008749999,16,5
macro avg,0.36698528050407425,0.2614113399796915,0.2328945163808751,1107.0,0.01250000008749999,16,5
weighted avg,0.3669713916658091,0.25835591689250226,0.23218092825644332,1107.0,0.01250000008749999,16,5
