,precision,recall,f1-score,support,lr,bs,epoch
joy,0.3,0.2582781456953642,0.2775800711743772,151.0,0.05000000005,32,13
fear,0.40828402366863903,0.40828402366863903,0.40828402366863903,169.0,0.05000000005,32,13
shame,0.16040100250626566,0.40764331210191085,0.2302158273381295,157.0,0.05000000005,32,13
disgust,0.3333333333333333,0.1111111111111111,0.16666666666666666,153.0,0.05000000005,32,13
guilt,0.20257234726688103,0.4012738853503185,0.2692307692307692,157.0,0.05000000005,32,13
anger,0.6410256410256411,0.16556291390728478,0.2631578947368421,151.0,0.05000000005,32,13
sadness,0.5,0.023668639053254437,0.04519774011299435,169.0,0.05000000005,32,13
accuracy,0.25383920505871727,0.25383920505871727,0.25383920505871727,0.25383920505871727,0.05000000005,32,13
macro avg,0.3636594782572514,0.2536888615554118,0.2371904275612026,1107.0,0.05000000005,32,13
weighted avg,0.36457243695506397,0.25383920505871727,0.23685904841283403,1107.0,0.05000000005,32,13
