,precision,recall,f1-score,support,lr,bs,epoch
joy,0.37037037037037035,0.26490066225165565,0.3088803088803089,151.0,0.05000000005,16,7
fear,0.57,0.33727810650887574,0.42379182156133827,169.0,0.05000000005,16,7
shame,0.3055555555555556,0.07006369426751592,0.11398963730569948,157.0,0.05000000005,16,7
disgust,0.18344155844155843,0.738562091503268,0.293888166449935,153.0,0.05000000005,16,7
guilt,0.2627118644067797,0.19745222929936307,0.2254545454545455,157.0,0.05000000005,16,7
anger,0.4230769230769231,0.2185430463576159,0.2882096069868995,151.0,0.05000000005,16,7
sadness,0.23529411764705882,0.07100591715976332,0.1090909090909091,169.0,0.05000000005,16,7
accuracy,0.2682926829268293,0.2682926829268293,0.2682926829268293,0.2682926829268293,0.05000000005,16,7
macro avg,0.335778627071178,0.2711151067640082,0.25190071367566225,1107.0,0.05000000005,16,7
weighted avg,0.33711814866173373,0.2682926829268293,0.2515586133119935,1107.0,0.05000000005,16,7
