,precision,recall,f1-score,support,lr,bs,epoch
joy,0.3308270676691729,0.2913907284768212,0.3098591549295775,151.0,0.025000000075,32,11
fear,0.5978260869565217,0.3254437869822485,0.42145593869731796,169.0,0.025000000075,32,11
shame,0.7,0.044585987261146494,0.08383233532934131,157.0,0.025000000075,32,11
disgust,0.18298555377207062,0.7450980392156863,0.29381443298969073,153.0,0.025000000075,32,11
guilt,0.2839506172839506,0.1464968152866242,0.19327731092436973,157.0,0.025000000075,32,11
anger,0.3508771929824561,0.26490066225165565,0.3018867924528302,151.0,0.025000000075,32,11
sadness,0.24074074074074073,0.07692307692307693,0.11659192825112107,169.0,0.025000000075,32,11
accuracy,0.26738934056007224,0.26738934056007224,0.26738934056007224,0.26738934056007224,0.025000000075,32,11
macro avg,0.383886751343559,0.2706912994853227,0.24581684193917835,1107.0,0.025000000075,32,11
weighted avg,0.38584658887076817,0.26738934056007224,0.24549552870667127,1107.0,0.025000000075,32,11
