,precision,recall,f1-score,support,lr,bs,epoch
joy,0.35964912280701755,0.271523178807947,0.30943396226415093,151.0,0.01250000008749999,16,11
fear,0.4838709677419355,0.35502958579881655,0.40955631399317405,169.0,0.01250000008749999,16,11
shame,0.35714285714285715,0.06369426751592357,0.1081081081081081,157.0,0.01250000008749999,16,11
disgust,0.18122977346278318,0.7320261437908496,0.2905317769130999,153.0,0.01250000008749999,16,11
guilt,0.296875,0.12101910828025478,0.1719457013574661,157.0,0.01250000008749999,16,11
anger,0.38461538461538464,0.26490066225165565,0.3137254901960785,151.0,0.01250000008749999,16,11
sadness,0.23636363636363636,0.07692307692307693,0.11607142857142856,169.0,0.01250000008749999,16,11
accuracy,0.26648599819331525,0.26648599819331525,0.26648599819331525,0.26648599819331525,0.01250000008749999,16,11
macro avg,0.32853524887623065,0.2693022890526463,0.24562468305764376,1107.0,0.01250000008749999,16,11
weighted avg,0.32927962748496725,0.26648599819331525,0.24512012264562957,1107.0,0.01250000008749999,16,11
