,precision,recall,f1-score,support,lr,bs,epoch
joy,0.43636363636363634,0.15894039735099338,0.23300970873786409,151.0,0.025000000075,64,11
fear,0.8181818181818182,0.10650887573964497,0.18848167539267016,169.0,0.025000000075,64,11
shame,0.0,0.0,0.0,157.0,0.025000000075,64,11
disgust,0.1524896265560166,0.9607843137254902,0.26320501342882724,153.0,0.025000000075,64,11
guilt,0.2,0.03821656050955414,0.0641711229946524,157.0,0.025000000075,64,11
anger,0.75,0.07947019867549669,0.1437125748502994,151.0,0.025000000075,64,11
sadness,0.4,0.047337278106508875,0.08465608465608465,169.0,0.025000000075,64,11
accuracy,0.1942186088527552,0.1942186088527552,0.1942186088527552,0.1942186088527552,0.025000000075,64,11
macro avg,0.39386215444306727,0.1987510891582412,0.13960516858005684,1107.0,0.025000000075,64,11
weighted avg,0.397239881866944,0.1942186088527552,0.13856420924554946,1107.0,0.025000000075,64,11
