,precision,recall,f1-score,support,lr,bs,epoch
joy,0.38461538461538464,0.23178807947019867,0.2892561983471074,151.0,0.08750000001250001,16,9
fear,0.6153846153846154,0.28402366863905326,0.38866396761133604,169.0,0.08750000001250001,16,9
shame,0.19021739130434784,0.2229299363057325,0.20527859237536655,157.0,0.08750000001250001,16,9
disgust,0.1735241502683363,0.6339869281045751,0.2724719101123595,153.0,0.08750000001250001,16,9
guilt,0.24770642201834864,0.17197452229299362,0.20300751879699247,157.0,0.08750000001250001,16,9
anger,0.5,0.17218543046357615,0.25615763546798026,151.0,0.08750000001250001,16,9
sadness,0.20588235294117646,0.04142011834319527,0.06896551724137932,169.0,0.08750000001250001,16,9
accuracy,0.24841915085817526,0.24841915085817526,0.24841915085817526,0.24841915085817526,0.08750000001250001,16,9
macro avg,0.3310471880760299,0.25118695480276065,0.24054304856464595,1107.0,0.08750000001250001,16,9
weighted avg,0.3321357492382121,0.24841915085817526,0.23982474575197693,1107.0,0.08750000001250001,16,9
