,precision,recall,f1-score,support,lr,bs,epoch
joy,0.0,0.0,0.0,151.0,0.075000000025,32,1
fear,0.0,0.0,0.0,169.0,0.075000000025,32,1
shame,0.0,0.0,0.0,157.0,0.075000000025,32,1
disgust,0.0,0.0,0.0,153.0,0.075000000025,32,1
guilt,0.1424682395644283,1.0,0.2494042891183479,157.0,0.075000000025,32,1
anger,0.2,0.006622516556291391,0.01282051282051282,151.0,0.075000000025,32,1
sadness,0.0,0.0,0.0,169.0,0.075000000025,32,1
accuracy,0.14272809394760613,0.14272809394760613,0.14272809394760613,0.14272809394760613,0.075000000025,32,1
macro avg,0.04892403422348975,0.14380321665089876,0.03746068599126582,1107.0,0.075000000025,32,1
weighted avg,0.04748646216044738,0.14272809394760613,0.03712047951895037,1107.0,0.075000000025,32,1
