,precision,recall,f1-score,support,lr,bs,epoch
joy,0.36792452830188677,0.2582781456953642,0.30350194552529175,151.0,0.01250000008749999,64,11
fear,0.5321100917431193,0.3431952662721893,0.41726618705035967,169.0,0.01250000008749999,64,11
shame,0.8571428571428571,0.03821656050955414,0.07317073170731707,157.0,0.01250000008749999,64,11
disgust,0.16975748930099857,0.7777777777777778,0.2786885245901639,153.0,0.01250000008749999,64,11
guilt,0.29411764705882354,0.09554140127388536,0.14423076923076922,157.0,0.01250000008749999,64,11
anger,0.4533333333333333,0.2251655629139073,0.3008849557522124,151.0,0.01250000008749999,64,11
sadness,0.20689655172413793,0.07100591715976332,0.10572687224669604,169.0,0.01250000008749999,64,11
accuracy,0.25564588979223124,0.25564588979223124,0.25564588979223124,0.25564588979223124,0.01250000008749999,64,11
macro avg,0.41161178551502225,0.2584543759432059,0.23192428372897284,1107.0,0.01250000008749999,64,11
weighted avg,0.41158342807190723,0.25564588979223124,0.2316347145652034,1107.0,0.01250000008749999,64,11
