,precision,recall,f1-score,support,lr,bs,epoch
joy,0.134841628959276,0.9867549668874173,0.23726114649681526,151.0,1e-10,16,7
fear,0.0,0.0,0.0,169.0,1e-10,16,7
shame,0.0,0.0,0.0,157.0,1e-10,16,7
disgust,0.0,0.0,0.0,153.0,1e-10,16,7
guilt,0.0,0.0,0.0,157.0,1e-10,16,7
anger,0.0,0.0,0.0,151.0,1e-10,16,7
sadness,0.0,0.0,0.0,169.0,1e-10,16,7
accuracy,0.13459801264679314,0.13459801264679314,0.13459801264679314,0.13459801264679314,1e-10,16,7
macro avg,0.019263089851325143,0.14096499526963105,0.03389444949954504,1107.0,1e-10,16,7
weighted avg,0.0183930315924577,0.13459801264679314,0.03236353488800281,1107.0,1e-10,16,7
