,precision,recall,f1-score,support,lr,bs,epoch
joy,0.31007751937984496,0.26490066225165565,0.28571428571428575,151.0,0.025000000075,32,13
fear,0.5934065934065934,0.31952662721893493,0.41538461538461546,169.0,0.025000000075,32,13
shame,0.6,0.03821656050955414,0.0718562874251497,157.0,0.025000000075,32,13
disgust,0.18344155844155843,0.738562091503268,0.293888166449935,153.0,0.025000000075,32,13
guilt,0.24489795918367346,0.15286624203821655,0.18823529411764703,157.0,0.025000000075,32,13
anger,0.3482142857142857,0.2582781456953642,0.2965779467680608,151.0,0.025000000075,32,13
sadness,0.19607843137254902,0.05917159763313609,0.0909090909090909,169.0,0.025000000075,32,13
accuracy,0.25835591689250226,0.25835591689250226,0.25835591689250226,0.25835591689250226,0.025000000075,32,13
macro avg,0.35373090678550073,0.26164598955001855,0.23465224096696927,1107.0,0.025000000075,32,13
weighted avg,0.3555018697292538,0.25835591689250226,0.23422676715224017,1107.0,0.025000000075,32,13
