,precision,recall,f1-score,support,lr,bs,epoch
joy,0.39325842696629215,0.23178807947019867,0.29166666666666663,151.0,0.01250000008749999,64,5
fear,0.581081081081081,0.25443786982248523,0.35390946502057613,169.0,0.01250000008749999,64,5
shame,1.0,0.03821656050955414,0.07361963190184048,157.0,0.01250000008749999,64,5
disgust,0.16606498194945848,0.9019607843137255,0.2804878048780488,153.0,0.01250000008749999,64,5
guilt,0.2857142857142857,0.06369426751592357,0.10416666666666667,157.0,0.01250000008749999,64,5
anger,0.675,0.17880794701986755,0.2827225130890052,151.0,0.01250000008749999,64,5
sadness,0.25,0.047337278106508875,0.07960199004975124,169.0,0.01250000008749999,64,5
accuracy,0.24119241192411925,0.24119241192411925,0.24119241192411925,0.24119241192411925,0.01250000008749999,64,5
macro avg,0.4787312536730167,0.24517754096546623,0.2094535340389365,1107.0,0.01250000008749999,64,5
weighted avg,0.47789052418249567,0.24119241192411925,0.20851245263919502,1107.0,0.01250000008749999,64,5
