,precision,recall,f1-score,support,lr,bs,epoch
joy,0.40540540540540543,0.1986754966887417,0.26666666666666666,151.0,0.025000000075,64,9
fear,0.8,0.14201183431952663,0.24120603015075376,169.0,0.025000000075,64,9
shame,0.0,0.0,0.0,157.0,0.025000000075,64,9
disgust,0.1581858407079646,0.934640522875817,0.27057710501419113,153.0,0.025000000075,64,9
guilt,0.25806451612903225,0.050955414012738856,0.0851063829787234,157.0,0.025000000075,64,9
anger,0.8095238095238095,0.11258278145695365,0.19767441860465118,151.0,0.025000000075,64,9
sadness,0.2127659574468085,0.05917159763313609,0.0925925925925926,169.0,0.025000000075,64,9
accuracy,0.20957542908762422,0.20957542908762422,0.20957542908762422,0.20957542908762422,0.025000000075,64,9
macro avg,0.37770650417328866,0.2140053781409877,0.16483188514393982,1107.0,0.025000000075,64,9
weighted avg,0.3787988445559158,0.20957542908762422,0.16376465249722252,1107.0,0.025000000075,64,9
