,precision,recall,f1-score,support,lr,bs,epoch
joy,0.3626373626373626,0.2185430463576159,0.2727272727272727,151.0,0.08750000001250001,16,13
fear,0.6097560975609756,0.2958579881656805,0.398406374501992,169.0,0.08750000001250001,16,13
shame,0.1651705565529623,0.5859872611464968,0.257703081232493,157.0,0.08750000001250001,16,13
disgust,0.20496894409937888,0.21568627450980393,0.21019108280254778,153.0,0.08750000001250001,16,13
guilt,0.2537313432835821,0.21656050955414013,0.23367697594501718,157.0,0.08750000001250001,16,13
anger,0.625,0.16556291390728478,0.2617801047120419,151.0,0.08750000001250001,16,13
sadness,0.16666666666666666,0.04142011834319527,0.06635071090047394,169.0,0.08750000001250001,16,13
accuracy,0.24751580849141824,0.24751580849141824,0.24751580849141824,0.24751580849141824,0.08750000001250001,16,13
macro avg,0.341132995828704,0.24851687314060247,0.24297651468883408,1107.0,0.08750000001250001,16,13
weighted avg,0.340990547095082,0.24751580849141824,0.2426020470388547,1107.0,0.08750000001250001,16,13
