,precision,recall,f1-score,support,lr,bs,epoch
joy,0.35537190082644626,0.2847682119205298,0.3161764705882353,151.0,0.0625000000375,16,9
fear,0.5816326530612245,0.33727810650887574,0.42696629213483145,169.0,0.0625000000375,16,9
shame,0.24528301886792453,0.08280254777070063,0.12380952380952381,157.0,0.0625000000375,16,9
disgust,0.18166089965397925,0.6862745098039216,0.2872777017783858,153.0,0.0625000000375,16,9
guilt,0.23529411764705882,0.20382165605095542,0.21843003412969283,157.0,0.0625000000375,16,9
anger,0.4383561643835616,0.2119205298013245,0.28571428571428575,151.0,0.0625000000375,16,9
sadness,0.22916666666666666,0.0650887573964497,0.10138248847926268,169.0,0.0625000000375,16,9
accuracy,0.2646793134598013,0.2646793134598013,0.2646793134598013,0.2646793134598013,0.0625000000375,16,9
macro avg,0.32382363158669447,0.26742204560753674,0.2513938280906025,1107.0,0.0625000000375,16,9
weighted avg,0.325314138175823,0.2646793134598013,0.2510041075826673,1107.0,0.0625000000375,16,9
