,precision,recall,f1-score,support,lr,bs,epoch
joy,0.35185185185185186,0.25165562913907286,0.29343629343629346,151.0,0.025000000075,16,5
fear,0.5333333333333333,0.33136094674556216,0.4087591240875913,169.0,0.025000000075,16,5
shame,0.5,0.06369426751592357,0.11299435028248588,157.0,0.025000000075,16,5
disgust,0.17601246105919002,0.738562091503268,0.2842767295597485,153.0,0.025000000075,16,5
guilt,0.2222222222222222,0.11464968152866242,0.1512605042016807,157.0,0.025000000075,16,5
anger,0.35135135135135137,0.2582781456953642,0.29770992366412213,151.0,0.025000000075,16,5
sadness,0.25,0.05917159763313609,0.09569377990430622,169.0,0.025000000075,16,5
accuracy,0.2565492321589883,0.2565492321589883,0.2565492321589883,0.2565492321589883,0.025000000075,16,5
macro avg,0.3406816028311356,0.2596246228229985,0.23487581501946114,1107.0,0.025000000075,16,5
weighted avg,0.3422636065473911,0.2565492321589883,0.23441551159299825,1107.0,0.025000000075,16,5
