,precision,recall,f1-score,support,lr,bs,epoch
joy,0.32231404958677684,0.2582781456953642,0.2867647058823529,151.0,0.025000000075,32,5
fear,0.573170731707317,0.2781065088757396,0.3745019920318725,169.0,0.025000000075,32,5
shame,0.8571428571428571,0.03821656050955414,0.07317073170731707,157.0,0.025000000075,32,5
disgust,0.18441971383147854,0.7581699346405228,0.2966751918158568,153.0,0.025000000075,32,5
guilt,0.27692307692307694,0.11464968152866242,0.16216216216216217,157.0,0.025000000075,32,5
anger,0.2891566265060241,0.31788079470198677,0.3028391167192429,151.0,0.025000000075,32,5
sadness,0.24324324324324326,0.05325443786982249,0.08737864077669903,169.0,0.025000000075,32,5
accuracy,0.25564588979223124,0.25564588979223124,0.25564588979223124,0.25564588979223124,0.025000000075,32,5
macro avg,0.39233861413439625,0.25979372340309326,0.22621322015650044,1107.0,0.025000000075,32,5
weighted avg,0.39437272061537987,0.25564588979223124,0.225317590643924,1107.0,0.025000000075,32,5
