,precision,recall,f1-score,support,lr,bs,epoch
joy,0.3394495412844037,0.24503311258278146,0.28461538461538466,151.0,0.01250000008749999,16,7
fear,0.472,0.34911242603550297,0.4013605442176871,169.0,0.01250000008749999,16,7
shame,0.5833333333333334,0.044585987261146494,0.08284023668639054,157.0,0.01250000008749999,16,7
disgust,0.17936507936507937,0.738562091503268,0.2886334610472542,153.0,0.01250000008749999,16,7
guilt,0.2653061224489796,0.08280254777070063,0.1262135922330097,157.0,0.01250000008749999,16,7
anger,0.3404255319148936,0.31788079470198677,0.3287671232876712,151.0,0.01250000008749999,16,7
sadness,0.24390243902439024,0.05917159763313609,0.09523809523809523,169.0,0.01250000008749999,16,7
accuracy,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.25925925925925924,0.01250000008749999,16,7
macro avg,0.3462545781958685,0.2624497939269318,0.2296669196179275,1107.0,0.01250000008749999,16,7
weighted avg,0.3471796747505837,0.25925925925925924,0.22902285405778172,1107.0,0.01250000008749999,16,7
