,precision,recall,f1-score,support,lr,bs,epoch
joy,0.7,0.09271523178807947,0.16374269005847952,151.0,0.0625000000375,32,11
fear,0.8181818181818182,0.15976331360946747,0.2673267326732673,169.0,0.0625000000375,32,11
shame,0.0,0.0,0.0,157.0,0.0625000000375,32,11
disgust,0.14734774066797643,0.9803921568627451,0.25619128949615716,153.0,0.0625000000375,32,11
guilt,0.3333333333333333,0.012738853503184714,0.024539877300613498,157.0,0.0625000000375,32,11
anger,0.0,0.0,0.0,151.0,0.0625000000375,32,11
sadness,0.19047619047619047,0.023668639053254437,0.042105263157894736,169.0,0.0625000000375,32,11
accuracy,0.17795844625112917,0.17795844625112917,0.17795844625112917,0.17795844625112917,0.0625000000375,32,11
macro avg,0.31276272609418826,0.18132545640239014,0.10770083609805889,1107.0,0.0625000000375,32,11
weighted avg,0.3171099739103317,0.17795844625112917,0.10846357861192878,1107.0,0.0625000000375,32,11
