,precision,recall,f1-score,support,lr,bs,epoch
joy,0.3711340206185567,0.23841059602649006,0.2903225806451613,151.0,0.01250000008749999,64,9
fear,0.5714285714285714,0.3076923076923077,0.4,169.0,0.01250000008749999,64,9
shame,0.8333333333333334,0.03184713375796178,0.06134969325153374,157.0,0.01250000008749999,64,9
disgust,0.16644993498049415,0.8366013071895425,0.27765726681127983,153.0,0.01250000008749999,64,9
guilt,0.3333333333333333,0.08280254777070063,0.1326530612244898,157.0,0.01250000008749999,64,9
anger,0.5925925925925926,0.2119205298013245,0.3121951219512195,151.0,0.01250000008749999,64,9
sadness,0.21568627450980393,0.0650887573964497,0.09999999999999999,169.0,0.01250000008749999,64,9
accuracy,0.25022583559168926,0.25022583559168926,0.25022583559168926,0.25022583559168926,0.01250000008749999,64,9
macro avg,0.44056543725666936,0.25348045423353954,0.2248825319833835,1107.0,0.01250000008749999,64,9
weighted avg,0.44008910052136513,0.25022583559168926,0.2244084619393993,1107.0,0.01250000008749999,64,9
