,precision,recall,f1-score,support,lr,bs,epoch
joy,0.13665158371040723,1.0,0.24044585987261144,151.0,0.075000000025,32,3
fear,0.0,0.0,0.0,169.0,0.075000000025,32,3
shame,0.0,0.0,0.0,157.0,0.075000000025,32,3
disgust,0.0,0.0,0.0,153.0,0.075000000025,32,3
guilt,0.5,0.006369426751592357,0.012578616352201259,157.0,0.075000000025,32,3
anger,0.0,0.0,0.0,151.0,0.075000000025,32,3
sadness,0.0,0.0,0.0,169.0,0.075000000025,32,3
accuracy,0.13730803974706413,0.13730803974706413,0.13730803974706413,0.13730803974706413,0.075000000025,32,3
macro avg,0.09095022624434389,0.1437670609645132,0.036146353746401814,1107.0,0.075000000025,32,3
weighted avg,0.08955229371298239,0.13730803974706413,0.034581903891653054,1107.0,0.075000000025,32,3
