,precision,recall,f1-score,support,lr,bs,epoch
joy,0.3813559322033898,0.2980132450331126,0.33457249070631967,151.0,0.0375000000625,16,5
fear,0.5567010309278351,0.31952662721893493,0.40601503759398494,169.0,0.0375000000625,16,5
shame,0.3,0.05732484076433121,0.09625668449197862,157.0,0.0375000000625,16,5
disgust,0.1805111821086262,0.738562091503268,0.2901155327342747,153.0,0.0375000000625,16,5
guilt,0.2727272727272727,0.21019108280254778,0.23741007194244607,157.0,0.0375000000625,16,5
anger,0.4473684210526316,0.2251655629139073,0.29955947136563876,151.0,0.0375000000625,16,5
sadness,0.23076923076923078,0.05325443786982249,0.08653846153846155,169.0,0.0375000000625,16,5
accuracy,0.2682926829268293,0.2682926829268293,0.2682926829268293,0.2682926829268293,0.0375000000625,16,5
macro avg,0.33849043854128374,0.27171969830084636,0.25006682148187204,1107.0,0.0375000000625,16,5
weighted avg,0.3394365350038528,0.2682926829268293,0.24911366295826362,1107.0,0.0375000000625,16,5
