,precision,recall,f1-score,support,lr,bs,epoch
joy,0.1336996336996337,0.9668874172185431,0.23491552695092519,151.0,0.075000000025,64,1
fear,0.0,0.0,0.0,169.0,0.075000000025,64,1
shame,0.0,0.0,0.0,157.0,0.075000000025,64,1
disgust,0.0,0.0,0.0,153.0,0.075000000025,64,1
guilt,0.0,0.0,0.0,157.0,0.075000000025,64,1
anger,0.13333333333333333,0.013245033112582781,0.024096385542168672,151.0,0.075000000025,64,1
sadness,0.0,0.0,0.0,169.0,0.075000000025,64,1
accuracy,0.13369467028003612,0.13369467028003612,0.13369467028003612,0.13369467028003612,0.075000000025,64,1
macro avg,0.03814756671899529,0.1400189214758751,0.03700170178472769,1107.0,0.075000000025,64,1
weighted avg,0.0364245510586974,0.13369467028003612,0.03533044154151506,1107.0,0.075000000025,64,1
