,precision,recall,f1-score,support,lr,bs,epoch
joy,0.32456140350877194,0.24503311258278146,0.2792452830188679,151.0,0.025000000075,16,3
fear,0.5306122448979592,0.3076923076923077,0.3895131086142322,169.0,0.025000000075,16,3
shame,0.7777777777777778,0.044585987261146494,0.08433734939759036,157.0,0.025000000075,16,3
disgust,0.1708029197080292,0.7647058823529411,0.279236276849642,153.0,0.025000000075,16,3
guilt,0.22388059701492538,0.09554140127388536,0.13392857142857145,157.0,0.025000000075,16,3
anger,0.3804347826086957,0.23178807947019867,0.2880658436213992,151.0,0.025000000075,16,3
sadness,0.2619047619047619,0.0650887573964497,0.10426540284360189,169.0,0.025000000075,16,3
accuracy,0.24751580849141824,0.24751580849141824,0.24751580849141824,0.24751580849141824,0.025000000075,16,3
macro avg,0.3814249267744173,0.2506336468613872,0.22265597653912925,1107.0,0.025000000075,16,3
weighted avg,0.382821147074237,0.24751580849141824,0.22231567162308666,1107.0,0.025000000075,16,3
