,precision,recall,f1-score,support,lr,bs,epoch
joy,0.3247863247863248,0.25165562913907286,0.28358208955223885,151.0,0.01250000008749999,32,11
fear,0.5339805825242718,0.3254437869822485,0.40441176470588236,169.0,0.01250000008749999,32,11
shame,0.6363636363636364,0.044585987261146494,0.08333333333333333,157.0,0.01250000008749999,32,11
disgust,0.1832797427652733,0.7450980392156863,0.29419354838709677,153.0,0.01250000008749999,32,11
guilt,0.29333333333333333,0.14012738853503184,0.18965517241379312,157.0,0.01250000008749999,32,11
anger,0.3445378151260504,0.271523178807947,0.3037037037037037,151.0,0.01250000008749999,32,11
sadness,0.25,0.08875739644970414,0.13100436681222707,169.0,0.01250000008749999,32,11
accuracy,0.26377597109304424,0.26377597109304424,0.26377597109304424,0.26377597109304424,0.01250000008749999,32,11
macro avg,0.3666116335569843,0.26674162948440533,0.24141199698689647,1107.0,0.01250000008749999,32,11
weighted avg,0.36817063094749924,0.26377597109304424,0.24122519359867434,1107.0,0.01250000008749999,32,11
