,precision,recall,f1-score,support,lr,bs,epoch
joy,0.0,0.0,0.0,151.0,0.1,32,3
fear,0.0,0.0,0.0,169.0,0.1,32,3
shame,0.1411764705882353,0.9936305732484076,0.24722662440570525,157.0,0.1,32,3
disgust,0.0,0.0,0.0,153.0,0.1,32,3
guilt,0.0,0.0,0.0,157.0,0.1,32,3
anger,0.0,0.0,0.0,151.0,0.1,32,3
sadness,0.0,0.0,0.0,169.0,0.1,32,3
accuracy,0.14092140921409213,0.14092140921409213,0.14092140921409213,0.14092140921409213,0.1,32,3
macro avg,0.020168067226890758,0.14194722474977253,0.035318089200815035,1107.0,0.1,32,3
weighted avg,0.020022317870237526,0.14092140921409213,0.03506285459051105,1107.0,0.1,32,3
