,precision,recall,f1-score,support,lr,bs,epoch
joy,0.34375,0.2913907284768212,0.31541218637992835,151.0,0.05000000005,16,9
fear,0.5795454545454546,0.30177514792899407,0.39688715953307396,169.0,0.05000000005,16,9
shame,0.17647058823529413,0.1337579617834395,0.15217391304347827,157.0,0.05000000005,16,9
disgust,0.18248175182481752,0.6535947712418301,0.28530670470756064,153.0,0.05000000005,16,9
guilt,0.22142857142857142,0.19745222929936307,0.20875420875420878,157.0,0.05000000005,16,9
anger,0.6,0.17880794701986755,0.2755102040816326,151.0,0.05000000005,16,9
sadness,0.20512820512820512,0.047337278106508875,0.07692307692307691,169.0,0.05000000005,16,9
accuracy,0.25474254742547425,0.25474254742547425,0.25474254742547425,0.25474254742547425,0.05000000005,16,9
macro avg,0.32982922445176327,0.2577308662652606,0.24442392191756562,1107.0,0.05000000005,16,9
weighted avg,0.3301770321420709,0.25474254742547425,0.24355993844921306,1107.0,0.05000000005,16,9
