,precision,recall,f1-score,support,lr,bs,epoch
joy,0.3644859813084112,0.2582781456953642,0.3023255813953488,151.0,0.075000000025,16,5
fear,0.575,0.27218934911242604,0.3694779116465863,169.0,0.075000000025,16,5
shame,0.19424460431654678,0.17197452229299362,0.18243243243243246,157.0,0.075000000025,16,5
disgust,0.17677642980935876,0.6666666666666666,0.27945205479452057,153.0,0.075000000025,16,5
guilt,0.2204724409448819,0.17834394904458598,0.19718309859154928,157.0,0.075000000025,16,5
anger,0.6,0.17880794701986755,0.2755102040816326,151.0,0.075000000025,16,5
sadness,0.21875,0.04142011834319527,0.06965174129353235,169.0,0.075000000025,16,5
accuracy,0.24932249322493225,0.24932249322493225,0.24932249322493225,0.24932249322493225,0.075000000025,16,5
macro avg,0.3356756366255998,0.2525258140250142,0.2394332891765146,1107.0,0.075000000025,16,5
weighted avg,0.3359878076282261,0.24932249322493225,0.23832151554492412,1107.0,0.075000000025,16,5
