,precision,recall,f1-score,support,lr,bs,epoch
joy,0.2937062937062937,0.2781456953642384,0.2857142857142857,151.0,0.0375000000625,32,3
fear,0.3459715639810427,0.4319526627218935,0.3842105263157895,169.0,0.0375000000625,32,3
shame,0.5,0.006369426751592357,0.012578616352201259,157.0,0.0375000000625,32,3
disgust,0.37209302325581395,0.10457516339869281,0.163265306122449,153.0,0.0375000000625,32,3
guilt,0.16792738275340394,0.7070063694267515,0.27139364303178487,157.0,0.0375000000625,32,3
anger,0.71875,0.152317880794702,0.25136612021857924,151.0,0.0375000000625,32,3
sadness,0.3333333333333333,0.029585798816568046,0.05434782608695652,169.0,0.0375000000625,32,3
accuracy,0.24480578139114725,0.24480578139114725,0.24480578139114725,0.24480578139114725,0.0375000000625,32,3
macro avg,0.3902545138614126,0.24427899961063407,0.20326804626314945,1107.0,0.0375000000625,32,3
weighted avg,0.38796590753947957,0.24480578139114725,0.20305215845704355,1107.0,0.0375000000625,32,3
