,precision,recall,f1-score,support,lr,bs,epoch
joy,1.0,0.006622516556291391,0.013157894736842105,151.0,0.05000000005,64,3
fear,0.0,0.0,0.0,169.0,0.05000000005,64,3
shame,0.0,0.0,0.0,157.0,0.05000000005,64,3
disgust,0.0,0.0,0.0,153.0,0.05000000005,64,3
guilt,0.0,0.0,0.0,157.0,0.05000000005,64,3
anger,0.13652802893309224,1.0,0.2402545743834527,151.0,0.05000000005,64,3
sadness,0.0,0.0,0.0,169.0,0.05000000005,64,3
accuracy,0.13730803974706413,0.13730803974706413,0.13730803974706413,0.13730803974706413,0.05000000005,64,3
macro avg,0.16236114699044174,0.14380321665089876,0.03620178130289926,1107.0,0.05000000005,64,3
weighted avg,0.1550277618508554,0.13730803974706413,0.03456665116275024,1107.0,0.05000000005,64,3
