,precision,recall,f1-score,support,lr,bs,epoch
joy,0.3619047619047619,0.25165562913907286,0.296875,151.0,0.075000000025,16,9
fear,0.6075949367088608,0.28402366863905326,0.3870967741935484,169.0,0.075000000025,16,9
shame,0.1780821917808219,0.16560509554140126,0.17161716171617158,157.0,0.075000000025,16,9
disgust,0.18100358422939067,0.6601307189542484,0.2841068917018284,153.0,0.075000000025,16,9
guilt,0.24822695035460993,0.2229299363057325,0.23489932885906042,157.0,0.075000000025,16,9
anger,0.6341463414634146,0.17218543046357615,0.2708333333333333,151.0,0.075000000025,16,9
sadness,0.21621621621621623,0.047337278106508875,0.07766990291262135,169.0,0.075000000025,16,9
accuracy,0.25474254742547425,0.25474254742547425,0.25474254742547425,0.25474254742547425,0.075000000025,16,9
macro avg,0.34673928323686803,0.2576953938785133,0.24615691324522332,1107.0,0.075000000025,16,9
weighted avg,0.347111007367021,0.25474254742547425,0.2453125295528159,1107.0,0.075000000025,16,9
