,precision,recall,f1-score,support,lr,bs,epoch
joy,0.35,0.2781456953642384,0.3099630996309963,151.0,0.0625000000375,16,11
fear,0.574468085106383,0.31952662721893493,0.41064638783269963,169.0,0.0625000000375,16,11
shame,0.24271844660194175,0.1592356687898089,0.19230769230769232,157.0,0.0625000000375,16,11
disgust,0.1869328493647913,0.673202614379085,0.2926136363636364,153.0,0.0625000000375,16,11
guilt,0.2463768115942029,0.21656050955414013,0.2305084745762712,157.0,0.0625000000375,16,11
anger,0.5636363636363636,0.2052980132450331,0.30097087378640774,151.0,0.0625000000375,16,11
sadness,0.21739130434782608,0.05917159763313609,0.09302325581395349,169.0,0.0625000000375,16,11
accuracy,0.27009936766034326,0.27009936766034326,0.27009936766034326,0.27009936766034326,0.0625000000375,16,11
macro avg,0.34021769437878696,0.2730201037406252,0.26143334575880817,1107.0,0.0625000000375,16,11
weighted avg,0.3407154554800904,0.27009936766034326,0.2606352523276703,1107.0,0.0625000000375,16,11
