,precision,recall,f1-score,support,lr,bs,epoch
joy,0.8333333333333334,0.033112582781456956,0.06369426751592357,151.0,0.05000000005,32,1
fear,0.0,0.0,0.0,169.0,0.05000000005,32,1
shame,0.0,0.0,0.0,157.0,0.05000000005,32,1
disgust,0.0,0.0,0.0,153.0,0.05000000005,32,1
guilt,0.14259763851044505,1.0,0.24960254372019078,157.0,0.05000000005,32,1
anger,0.0,0.0,0.0,151.0,0.05000000005,32,1
sadness,0.0,0.0,0.0,169.0,0.05000000005,32,1
accuracy,0.14634146341463414,0.14634146341463414,0.14634146341463414,0.14634146341463414,0.05000000005,32,1
macro avg,0.13941871026339692,0.14758751182592242,0.04475668731944491,1107.0,0.05000000005,32,1
weighted avg,0.13389445580801557,0.14634146341463414,0.044088016042433974,1107.0,0.05000000005,32,1
