,precision,recall,f1-score,support,lr,bs,epoch
joy,0.38095238095238093,0.15894039735099338,0.22429906542056074,151.0,0.075000000025,16,1
fear,0.7,0.20710059171597633,0.31963470319634707,169.0,0.075000000025,16,1
shame,0.15083798882681565,0.8598726114649682,0.25665399239543724,157.0,0.075000000025,16,1
disgust,0.3617021276595745,0.1111111111111111,0.17,153.0,0.075000000025,16,1
guilt,0.21153846153846154,0.07006369426751592,0.10526315789473684,157.0,0.075000000025,16,1
anger,0.0,0.0,0.0,151.0,0.075000000025,16,1
sadness,0.0,0.0,0.0,169.0,0.075000000025,16,1
accuracy,0.2005420054200542,0.2005420054200542,0.2005420054200542,0.2005420054200542,0.075000000025,16,1
macro avg,0.2578615655681761,0.20101262941579498,0.1536929884152974,1107.0,0.075000000025,16,1
weighted avg,0.2602143972566151,0.2005420054200542,0.1542171782423168,1107.0,0.075000000025,16,1
