,precision,recall,f1-score,support,lr,bs,epoch
joy,0.0,0.0,0.0,151.0,1e-10,32,9
fear,0.0,0.0,0.0,169.0,1e-10,32,9
shame,0.0,0.0,0.0,157.0,1e-10,32,9
disgust,0.0,0.0,0.0,153.0,1e-10,32,9
guilt,0.0,0.0,0.0,157.0,1e-10,32,9
anger,0.1783625730994152,0.40397350993377484,0.24746450304259632,151.0,1e-10,32,9
sadness,0.16010498687664043,0.7218934911242604,0.2620837808807734,169.0,1e-10,32,9
accuracy,0.16531165311653118,0.16531165311653118,0.16531165311653118,0.16531165311653118,1e-10,32,9
macro avg,0.04835250856800794,0.16083814300829075,0.07279261198905282,1107.0,1e-10,32,9
weighted avg,0.0487718982115302,0.16531165311653118,0.07376630436159236,1107.0,1e-10,32,9
