,precision,recall,f1-score,support,lr,bs,epoch
joy,1.0,0.013245033112582781,0.0261437908496732,151.0,0.08750000001250001,32,3
fear,0.0,0.0,0.0,169.0,0.08750000001250001,32,3
shame,0.4,0.012738853503184714,0.02469135802469136,157.0,0.08750000001250001,32,3
disgust,0.0,0.0,0.0,153.0,0.08750000001250001,32,3
guilt,0.17391304347826086,0.025477707006369428,0.044444444444444446,157.0,0.08750000001250001,32,3
anger,0.0,0.0,0.0,151.0,0.08750000001250001,32,3
sadness,0.1522748375116063,0.9704142011834319,0.2632423756019262,169.0,0.08750000001250001,32,3
accuracy,0.15537488708220415,0.15537488708220415,0.15537488708220415,0.15537488708220415,0.08750000001250001,32,3
macro avg,0.24659826871283813,0.14598225640079554,0.051217424131533594,1107.0,0.08750000001250001,32,3
weighted avg,0.24104678894810158,0.15537488708220415,0.053559164302331076,1107.0,0.08750000001250001,32,3
