,precision,recall,f1-score,support,lr,bs,epoch
joy,0.29375,0.31125827814569534,0.3022508038585209,151.0,0.0375000000625,32,11
fear,0.6338028169014085,0.26627218934911245,0.37500000000000006,169.0,0.0375000000625,32,11
shame,0.5384615384615384,0.044585987261146494,0.08235294117647059,157.0,0.0375000000625,32,11
disgust,0.19120458891013384,0.6535947712418301,0.2958579881656805,153.0,0.0375000000625,32,11
guilt,0.22424242424242424,0.2356687898089172,0.22981366459627328,157.0,0.0375000000625,32,11
anger,0.32432432432432434,0.23841059602649006,0.27480916030534347,151.0,0.0375000000625,32,11
sadness,0.21875,0.08284023668639054,0.12017167381974252,169.0,0.0375000000625,32,11
accuracy,0.25835591689250226,0.25835591689250226,0.25835591689250226,0.25835591689250226,0.0375000000625,32,11
macro avg,0.3463622418342614,0.26180440693136886,0.24003660456029022,1107.0,0.0375000000625,32,11
weighted avg,0.34906004812744684,0.25835591689250226,0.2394728968021228,1107.0,0.0375000000625,32,11
