,precision,recall,f1-score,support,lr,bs,epoch
joy,0.4444444444444444,0.052980132450331126,0.09467455621301776,151.0,0.01250000008749999,32,1
fear,0.4945054945054945,0.26627218934911245,0.34615384615384615,169.0,0.01250000008749999,32,1
shame,0.5,0.006369426751592357,0.012578616352201259,157.0,0.01250000008749999,32,1
disgust,0.16151202749140894,0.9215686274509803,0.2748538011695907,153.0,0.01250000008749999,32,1
guilt,0.22727272727272727,0.03184713375796178,0.05586592178770949,157.0,0.01250000008749999,32,1
anger,0.35789473684210527,0.2251655629139073,0.2764227642276423,151.0,0.01250000008749999,32,1
sadness,0.5,0.01775147928994083,0.03428571428571429,169.0,0.01250000008749999,32,1
accuracy,0.2140921409214092,0.2140921409214092,0.2140921409214092,0.2140921409214092,0.01250000008749999,32,1
macro avg,0.3836613472223115,0.21742207885197518,0.15640503145567455,1107.0,0.01250000008749999,32,1
weighted avg,0.386736949714274,0.2140921409214092,0.1563942232770901,1107.0,0.01250000008749999,32,1
