,precision,recall,f1-score,support,lr,bs,epoch
joy,0.3125,0.06622516556291391,0.10928961748633881,151.0,0.0625000000375,32,9
fear,0.0,0.0,0.0,169.0,0.0625000000375,32,9
shame,0.5,0.012738853503184714,0.02484472049689441,157.0,0.0625000000375,32,9
disgust,0.0,0.0,0.0,153.0,0.0625000000375,32,9
guilt,0.14299900695134063,0.9171974522292994,0.24742268041237114,157.0,0.0625000000375,32,9
anger,0.0,0.0,0.0,151.0,0.0625000000375,32,9
sadness,0.21875,0.08284023668639054,0.12017167381974252,169.0,0.0625000000375,32,9
accuracy,0.15356820234869015,0.15356820234869015,0.15356820234869015,0.15356820234869015,0.0625000000375,32,9
macro avg,0.1677498581359058,0.1541431011402555,0.07167552745933527,1107.0,0.0625000000375,32,9
weighted avg,0.16721508048000042,0.15356820234869015,0.07186786545503916,1107.0,0.0625000000375,32,9
