,precision,recall,f1-score,support,lr,bs,epoch
joy,0.41509433962264153,0.1456953642384106,0.21568627450980393,151.0,0.025000000075,64,3
fear,1.0,0.01775147928994083,0.03488372093023256,169.0,0.025000000075,64,3
shame,0.0,0.0,0.0,157.0,0.025000000075,64,3
disgust,0.14631782945736435,0.9869281045751634,0.2548523206751055,153.0,0.025000000075,64,3
guilt,0.5,0.012738853503184714,0.02484472049689441,157.0,0.025000000075,64,3
anger,0.7142857142857143,0.06622516556291391,0.12121212121212122,151.0,0.025000000075,64,3
sadness,0.0,0.0,0.0,169.0,0.025000000075,64,3
accuracy,0.16982836495031617,0.16982836495031617,0.16982836495031617,0.16982836495031617,0.025000000075,64,3
macro avg,0.39652826905224575,0.17561985245280193,0.0930684511177368,1107.0,0.025000000075,64,3
weighted avg,0.39785276969027866,0.16982836495031617,0.09002712987581173,1107.0,0.025000000075,64,3
