,precision,recall,f1-score,support,lr,bs,epoch
joy,0.35398230088495575,0.26490066225165565,0.30303030303030304,151.0,0.0625000000375,16,3
fear,0.5555555555555556,0.26627218934911245,0.36000000000000004,169.0,0.0625000000375,16,3
shame,0.19469026548672566,0.14012738853503184,0.16296296296296298,157.0,0.0625000000375,16,3
disgust,0.1781701444622793,0.7254901960784313,0.2860824742268041,153.0,0.0625000000375,16,3
guilt,0.2627118644067797,0.19745222929936307,0.2254545454545455,157.0,0.0625000000375,16,3
anger,0.6428571428571429,0.17880794701986755,0.27979274611398963,151.0,0.0625000000375,16,3
sadness,0.29411764705882354,0.029585798816568046,0.053763440860215055,169.0,0.0625000000375,16,3
accuracy,0.25383920505871727,0.25383920505871727,0.25383920505871727,0.25383920505871727,0.0625000000375,16,3
macro avg,0.3545835601017518,0.25751948733571856,0.23872663894983148,1107.0,0.0625000000375,16,3
weighted avg,0.3551849085301681,0.25383920505871727,0.23729401021175645,1107.0,0.0625000000375,16,3
