,precision,recall,f1-score,support,lr,bs,epoch
joy,0.26666666666666666,0.2913907284768212,0.27848101265822783,151.0,0.0375000000625,32,9
fear,0.6111111111111112,0.2603550295857988,0.3651452282157676,169.0,0.0375000000625,32,9
shame,0.45,0.05732484076433121,0.10169491525423728,157.0,0.0375000000625,32,9
disgust,0.26229508196721313,0.20915032679738563,0.23272727272727275,153.0,0.0375000000625,32,9
guilt,0.21084337349397592,0.2229299363057325,0.21671826625386997,157.0,0.0375000000625,32,9
anger,0.16377649325626203,0.5629139072847682,0.2537313432835821,151.0,0.0375000000625,32,9
sadness,0.23255813953488372,0.05917159763313609,0.09433962264150944,169.0,0.0375000000625,32,9
accuracy,0.23396567299006324,0.23396567299006324,0.23396567299006324,0.23396567299006324,0.0375000000625,32,9
macro avg,0.3138929808614446,0.23760519526399623,0.220405380147781,1107.0,0.0375000000625,32,9
weighted avg,0.3174892300696235,0.23396567299006324,0.22006788416092024,1107.0,0.0375000000625,32,9
